wav_filename,wav_filesize,song_name,artist,length,transcript
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 64.wav,407528,Open Letter,['lil wayne'],2310,i talked to god the other day he said he got a nigga
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 8.wav,626264,Blunt Blowin,['lil wayne'],3550,some of us are lovers most of y'all haters
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne God Bless Amerika 0.wav,867932,God Bless Amerika,['lil wayne'],4920,uh my mind's filled with mine fields
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Two Shots 35.wav,665072,Two Shots,['lil wayne'],3770,your bullshit is stinking up the place
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne I Like The View 45.wav,636848,I Like The View,['lil wayne'],3610,it's doctor carter bitch i got this shit nipped and tucked
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Abortion 9.wav,566288,Abortion,['lil wayne'],3210,your name is unimportant
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Let It All Work Out 23.wav,370484,Let It All Work Out,['lil wayne'],2100,but a lot of these niggas be transformers
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Can't Be Broken 17.wav,303452,Can't Be Broken,['lil wayne'],1720,man i'ma need some crazy glue
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Used 2 50.wav,557468,Used 2,['lil wayne'],3160,i throw on a ski mask that's a private party
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Used 2 14.wav,548648,Used 2,['lil wayne'],3110,you goin' at my slime then you're going at me slime
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 40.wav,994940,Open Letter,['lil wayne'],5640,dear life
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 44.wav,319328,Open Letter,['lil wayne'],1810,i'm fuckin' more than i'm makin' love
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 79.wav,460448,Dr. Carter,['lil wayne'],2610,swagger tighter then a yeast infection
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 16.wav,628028,Blunt Blowin,['lil wayne'],3560,you're on the outside looking in close the blinds
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne IANAHB 15.wav,391652,IANAHB,['lil wayne'],2220,and last night i took a transformer
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Phone Home 20.wav,650960,Phone Home,['lil wayne'],3690,and i'll be back in the morning
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne God Bless Amerika 35.wav,659780,God Bless Amerika,['lil wayne'],3740,tryna be a step ahead but a few feet behind
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Two Shots 9.wav,643904,Two Shots,['lil wayne'],3650,money over bitches mob goodfellas
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Intro 41.wav,1173104,Intro,['lil wayne'],6974,c mr carter's home
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne 3 Peat 34.wav,315800,3 Peat,['lil wayne'],1790,bitch watch me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Intro 33.wav,964952,Intro,['lil wayne'],5470,you faker than some titties you get tittie fucked
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne How To Love 0.wav,617444,How To Love,['lil wayne'],3500,cut the music up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Perfect Strangers 68.wav,324620,Perfect Strangers,['lil wayne'],1840,she said i need a day
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Perfect Strangers 18.wav,432224,Perfect Strangers,['lil wayne'],2450,and that's a fuck up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne I Like The View 13.wav,638612,I Like The View,['lil wayne'],3620,it's anybody's game but nobody's winning
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Love Me or Hate Me 75.wav,328148,Love Me or Hate Me,['lil wayne'],1860,i'm greedy
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne I'm Me 35.wav,587456,I'm Me,['lil wayne'],3330,what's really good i'm 'bout that ruckus like fudd
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne 3 Peat 10.wav,231128,3 Peat,['lil wayne'],1310,i might go
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Used 2 17.wav,536300,Used 2,['lil wayne'],3040,look like honey to my beehive i close your sweet eyes
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 92.wav,439280,Open Letter,['lil wayne'],2490,i ask the reader
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne IANAHB 10.wav,531008,IANAHB,['lil wayne'],3010,my bars passed the bar exam no law school
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Used 2 2.wav,531008,Used 2,['lil wayne'],3010,i used to walk a thin line now i'm walking chin high
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Let It All Work Out 21.wav,299924,Let It All Work Out,['lil wayne'],1700,i never turn my back on 'em
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne 3 Peat 32.wav,488672,3 Peat,['lil wayne'],2770,i control hip hop and i'm a keep it on my channel
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Intro 39.wav,816776,Intro,['lil wayne'],4630,life's a crazy bitch grace jones
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Hittas 2.wav,1735820,Hittas,['lil wayne'],9840,she was crazy stupid thick
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne MegaMan 24.wav,878516,MegaMan,['lil wayne'],4980,we get fuck y'all money how you want to play it
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Phone Home 31.wav,513368,Phone Home,['lil wayne'],2910,student who done just flipped the game like houston
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 26.wav,813248,Blunt Blowin,['lil wayne'],4610,you don't need a bus pass for me to bust yo ass nigga imma
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 25.wav,680948,Blunt Blowin,['lil wayne'],3860,with my money growing no matter where you're goin'
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne I Like The View 55.wav,501020,I Like The View,['lil wayne'],2840,and then i took a walk outside
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 94.wav,515132,Dr. Carter,['lil wayne'],2920,swagger just flow sweeter then honey oats
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Safe 63.wav,488672,Open Safe,['lil wayne'],2770,so walk it like you talk it sashay nigga
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 3.wav,349316,Dr. Carter,['lil wayne'],1980,your first patient yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne 3 Peat 29.wav,555704,3 Peat,['lil wayne'],3150,bounce right back on them bitches like magic
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Problems 42.wav,363428,Problems,['lil wayne'],2060,should i get off my high horse
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Perfect Strangers 71.wav,366956,Perfect Strangers,['lil wayne'],2080,mom they love me either way
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne I'm Me 36.wav,562760,I'm Me,['lil wayne'],3190,and i stayed on my flo' at cash money like a rug
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dedicate 62.wav,435752,Dedicate,['lil wayne'],2470,i'm doggin' this shit they bark and they sit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Phone Home 51.wav,606860,Phone Home,['lil wayne'],3440,no brake lights on my car rear
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne A Milli 4.wav,867932,A Milli,['lil wayne'],4920,i'm a young money millionaire tougher than nigerian hair
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Let It All Work Out 0.wav,1319516,Let It All Work Out,['lil wayne'],7480,let it all work out let it all work out
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne God Bless Amerika 21.wav,716228,God Bless Amerika,['lil wayne'],4060,you can play a role in my life but not the lead
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne How To Love 26.wav,712700,How To Love,['lil wayne'],4040,mm see you had a lot of moments that didn't last forever
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Let It All Work Out 89.wav,474560,Let It All Work Out,['lil wayne'],2690,but he said remember this
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 76.wav,546884,Open Letter,['lil wayne'],3100,ice baths when my face numb no expression
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Safe 68.wav,292868,Open Safe,['lil wayne'],1660,your bitch spent the whole day with us
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne How To Love 16.wav,608624,How To Love,['lil wayne'],3450,but you can't have a man look at you for five seconds
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Problems 40.wav,393416,Problems,['lil wayne'],2230,they run away then they come limpin' back nigga
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Love Me or Hate Me 57.wav,241712,Love Me or Hate Me,['lil wayne'],1370,i go
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dedicate 54.wav,456920,Dedicate,['lil wayne'],2590,in the spot light too long should be darker than this
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 97.wav,305216,Dr. Carter,['lil wayne'],1730,i can only see flow
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 6.wav,654488,Blunt Blowin,['lil wayne'],3710,yeah i put it down like my hands hurting
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Abortion 51.wav,620972,Abortion,['lil wayne'],3520,i'm just fucking ready so i come prepared yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Let It All Work Out 10.wav,275228,Let It All Work Out,['lil wayne'],1560,looked in the mirror said
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Can't Be Broken 34.wav,382832,Can't Be Broken,['lil wayne'],2170,at least the bills are paid the children safe
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne IANAHB 8.wav,522188,IANAHB,['lil wayne'],2960,getting paid show money for walk throughs
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne MegaMan 4.wav,599804,MegaMan,['lil wayne'],3400,tunechi in this bitch nigga y'all niggas bitch niggas
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne I'm Me 46.wav,603332,I'm Me,['lil wayne'],3420,and you all have witnessed but i am not finished
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dedicate 52.wav,404000,Dedicate,['lil wayne'],2290,walk it like you talk it now you walkin' in shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne A Milli 1.wav,830888,A Milli,['lil wayne'],4710,ya dig
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne How To Love 70.wav,1324452,How To Love,['lil wayne'],7832,how to love mm
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne I'm Me 39.wav,790316,I'm Me,['lil wayne'],4480,to you i shall forever give thanks like a pilgrim
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Phone Home 50.wav,509840,Phone Home,['lil wayne'],2890,i'm rare like mr clean with hair
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Love Me or Hate Me 1.wav,381068,Love Me or Hate Me,['lil wayne'],2160,i've been through it all
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Can't Be Broken 11.wav,395180,Can't Be Broken,['lil wayne'],2240,unless you go and take the neighbors' food
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne 3 Peat 8.wav,326384,3 Peat,['lil wayne'],1850,mistro
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Mess 10.wav,326384,Mess,['lil wayne'],1850,i'm gon' have to excuse her pets
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Phone Home 37.wav,451628,Phone Home,['lil wayne'],2560,i get bread like cold cuts you know what
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne MegaMan 25.wav,589220,MegaMan,['lil wayne'],3340,that ak sleep on the side of my bed
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 119.wav,335204,Dr. Carter,['lil wayne'],1900,he's a go
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 18.wav,555704,Open Letter,['lil wayne'],3150,told him you a son of a gun
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne IANAHB 33.wav,585692,IANAHB,['lil wayne'],3320,barra cuda who the fuck you are
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 30.wav,613916,Dr. Carter,['lil wayne'],3480,gotta stand out like andre k
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Let It All Work Out 86.wav,802664,Let It All Work Out,['lil wayne'],4550,yeah thank god 'cause i'm still in this bitch
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Perfect Strangers 86.wav,351080,Perfect Strangers,['lil wayne'],1990,and i just weathered her storm
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Phone Home 18.wav,640376,Phone Home,['lil wayne'],3630,shopping cart full of fake hip hop artists
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne I'm Me 24.wav,1153700,I'm Me,['lil wayne'],6540,bitch i'm me i'm me i'm me i'm me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Love Me or Hate Me 39.wav,349316,Love Me or Hate Me,['lil wayne'],1980,say i need it
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 28.wav,548648,Open Letter,['lil wayne'],3110,i'll die tryin' that's a common death
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Two Shots 7.wav,638612,Two Shots,['lil wayne'],3620,laughing at how my old bitches look jealous
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Hittas 34.wav,336968,Hittas,['lil wayne'],1910,goddamn these snitches nosy
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Used 2 22.wav,511604,Used 2,['lil wayne'],2900,and every member who had been a friend of you or kin to you
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 1.wav,818540,Blunt Blowin,['lil wayne'],4640,put my shades on
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Love Me or Hate Me 50.wav,294632,Love Me or Hate Me,['lil wayne'],1670,apple is the cross street
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Hittas 13.wav,375776,Hittas,['lil wayne'],2130,roll them windows back up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne 3 Peat 13.wav,642140,3 Peat,['lil wayne'],3640,run up in a nigga house and shoot his grandmother up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Two Shots 40.wav,695060,Two Shots,['lil wayne'],3940,give me them three holes bowling ball
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 66.wav,405764,Dr. Carter,['lil wayne'],2300,here take this vicodin
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 75.wav,472796,Open Letter,['lil wayne'],2680,price tag no mistake somebody payin' for 'em
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne How To Love 24.wav,543356,How To Love,['lil wayne'],3080,how to love how to love how to love
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne I'm Me 69.wav,638612,I'm Me,['lil wayne'],3620,i'm from the dirty like the bottom of my pants cuff
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Abortion 19.wav,509840,Abortion,['lil wayne'],2890,then i ran to the money like track and field nigga
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dedicate 66.wav,615680,Dedicate,['lil wayne'],3490,billion dollar smile i sell myself short if i grin
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 69.wav,506312,Blunt Blowin,['lil wayne'],2870,belly of the beast till it puke us
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne How To Love 50.wav,975536,How To Love,['lil wayne'],5530,ooh see i just want you to know you to know
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 42.wav,666836,Blunt Blowin,['lil wayne'],3780,man when that cookie crumble everybody want a crumb
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Used 2 26.wav,534536,Used 2,['lil wayne'],3030,oh my god i'm flipping out flipping out then dipping out
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne MegaMan 37.wav,504548,MegaMan,['lil wayne'],2860,fear nobody but god almighty
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 109.wav,298160,Dr. Carter,['lil wayne'],1690,i think we got one
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne 3 Peat 33.wav,463976,3 Peat,['lil wayne'],2630,watch me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Safe 39.wav,488672,Open Safe,['lil wayne'],2770,need a piece of that pie we gon' need it homemade
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 32.wav,437516,Open Letter,['lil wayne'],2480,and i'll find love again i ain't find it yet
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Let It All Work Out 84.wav,737396,Let It All Work Out,['lil wayne'],4180,let it all work out i'm still in this bitch
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Perfect Strangers 76.wav,326384,Perfect Strangers,['lil wayne'],1850,so now there's sweat in my palm
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dedicate 35.wav,707408,Dedicate,['lil wayne'],4010,you screamed suuwhoop and them gangsters loved you yeah yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Perfect Strangers 2.wav,441044,Perfect Strangers,['lil wayne'],2500,talking to the man in her mirror
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 27.wav,340496,Open Letter,['lil wayne'],1930,can't lie though i tried though
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 76.wav,705644,Dr. Carter,['lil wayne'],4000,concepts sound good his style is showing strong signs of improvement
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Safe 28.wav,478088,Open Safe,['lil wayne'],2710,guess what i'm coming back with that gauge nigga
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Safe 55.wav,518660,Open Safe,['lil wayne'],2940,i ran up in that bitch on a rampage nigga
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Used 2 5.wav,534536,Used 2,['lil wayne'],3030,she used to make me sixnine now she make her friend try
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Abortion 55.wav,714464,Abortion,['lil wayne'],4050,and she thinking 'bout abortion damn
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne God Bless Amerika 28.wav,952604,God Bless Amerika,['lil wayne'],5400,but what's appealing to me is under banana trees love
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dedicate 39.wav,396944,Dedicate,['lil wayne'],2250,i'm the heart of this shit and the heart doesn't skip
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Letter 89.wav,892628,Open Letter,['lil wayne'],5060,dear life life
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dedicate 37.wav,714464,Dedicate,['lil wayne'],4050,and most of the bad bitches your ex
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Open Safe 43.wav,508076,Open Safe,['lil wayne'],2880,and i never been intrigued by the patterns on snakes
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne 3 Peat 38.wav,620972,3 Peat,['lil wayne'],3520,money so old its growin' white hair
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Can't Be Broken 36.wav,351080,Can't Be Broken,['lil wayne'],1990,i'm really great but don't discriminate
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Love Me or Hate Me 100.wav,361664,Love Me or Hate Me,['lil wayne'],2050,it won't make me or break me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Love Me or Hate Me 40.wav,548648,Love Me or Hate Me,['lil wayne'],3110,car ter
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne How To Love 51.wav,342260,How To Love,['lil wayne'],1940,that you deserve the best
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Problems 50.wav,670364,Problems,['lil wayne'],3800,i live all alone no house telephone talk to you later
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne I Like The View 27.wav,499256,I Like The View,['lil wayne'],2830,ever today that i took a walk outside
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 11.wav,680948,Blunt Blowin,['lil wayne'],3860,they say we learn from mistakes well that's why they mistake me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Problems 1.wav,636848,Problems,['lil wayne'],3610,if lovin' me is wrong i don't wanna be right then bitch you hatin'
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Can't Be Broken 20.wav,1076084,Can't Be Broken,['lil wayne'],6100,you can never break me down and i can't hit the brakes for you err
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Let It All Work Out 74.wav,643904,Let It All Work Out,['lil wayne'],3650,nobody was home to stop me so i called my auntie
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Mess 7.wav,811484,Mess,['lil wayne'],4600,my side bitch possessed my wifey careless
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 68.wav,377540,Dr. Carter,['lil wayne'],2140,and confidence has no budget
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 87.wav,712700,Blunt Blowin,['lil wayne'],4040,hello weezy welcome home welcome home
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Perfect Strangers 35.wav,306980,Perfect Strangers,['lil wayne'],1740,she tell me stay all night
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Blunt Blowin 23.wav,374012,Blunt Blowin,['lil wayne'],2120,polo draws showin'
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Dr. Carter 43.wav,268172,Dr. Carter,['lil wayne'],1520,respect is in the heart
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne 3 Peat 19.wav,615680,3 Peat,['lil wayne'],3490,fuck is up beat him up like a million uppercuts
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne A Milli 61.wav,580400,A Milli,['lil wayne'],3290,motherfucker i say life ain't shit without me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Lil Wayne Problems 33.wav,342260,Problems,['lil wayne'],1940,better get up and stand up like bob marley
